internal_id,official_code,official_code_normalized,province_code,province_name,region_name,region_type,display_name,geometry_source_name,geometry_source_id,alternative_names,autonomous_status,geometry_available,match_status,notes
gb-22746128B57273633041967,18.05,18.05,18,Lampung,Lampung Tengah,Kabupaten,Kabupaten Lampung Tengah,Lampung Tengah,22746128B57273633041967,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B49036162018248,18.04,18.04,18,Lampung,Lampung Timur,Kabupaten,Kabupaten Lampung Timur,Lampung Timur,22746128B49036162018248,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B16659764843822,18.06,18.06,18,Lampung,Lampung Utara,Kabupaten,Kabupaten Lampung Utara,Lampung Utara,22746128B16659764843822,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B55433427549228,61.03,61.03,61,Kalimantan Barat,Landak,Kabupaten,Kabupaten Landak,Landak,22746128B55433427549228,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B45262154134474,12.13,12.13,12,Sumatera Utara,Langkat,Kabupaten,Kabupaten Langkat,Langkat,22746128B45262154134474,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B21145180666794,94.30,94.30,94,Papua,Lanny Jaya,Kabupaten,Kabupaten Lanny Jaya,Lanny Jaya,22746128B21145180666794,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B73767534141998,36.02,36.02,36,Banten,Lebak,Kabupaten,Kabupaten Lebak,Lebak,22746128B73767534141998,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B6914990948320,17.07,17.07,17,Bengkulu,Lebong,Kabupaten,Kabupaten Lebong,Lebong,22746128B6914990948320,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B62947944336237,53.08,53.08,53,Nusa Tenggara Timur,Lembata,Kabupaten,Kabupaten Lembata,Lembata,22746128B62947944336237,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B97954273808268,13.08,13.08,13,Sumatera Barat,Lima Puluh Kota,Kabupaten,Kabupaten Lima Puluh Kota,Lima Puluh Kota,22746128B97954273808268,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B41866695352092,21.04,21.04,21,Kepulauan Riau,Lingga,Kabupaten,Kabupaten Lingga,Lingga,22746128B41866695352092,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B38668827904245,52.01,52.01,52,Nusa Tenggara Barat,Lombok Barat,Kabupaten,Kabupaten Lombok Barat,Lombok Barat,22746128B38668827904245,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B98880758851169,52.02,52.02,52,Nusa Tenggara Barat,Lombok Tengah,Kabupaten,Kabupaten Lombok Tengah,Lombok Tengah,22746128B98880758851169,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B55307338459902,52.03,52.03,52,Nusa Tenggara Barat,Lombok Timur,Kabupaten,Kabupaten Lombok Timur,Lombok Timur,22746128B55307338459902,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B90862663975631,52.08,52.08,52,Nusa Tenggara Barat,Lombok Utara,Kabupaten,Kabupaten Lombok Utara,Lombok Utara,22746128B90862663975631,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B76070527787319,35.08,35.08,35,Jawa Timur,Lumajang,Kabupaten,Kabupaten Lumajang,Lumajang,22746128B76070527787319,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B94521952332625,73.17,73.17,73,Sulawesi Selatan,Luwu,Kabupaten,Kabupaten Luwu,Luwu,22746128B94521952332625,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B1110744719374,73.25,73.25,73,Sulawesi Selatan,Luwu Timur,Kabupaten,Kabupaten Luwu Timur,Luwu Timur,22746128B1110744719374,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B26232805086319,73.22,73.22,73,Sulawesi Selatan,Luwu Utara,Kabupaten,Kabupaten Luwu Utara,Luwu Utara,22746128B26232805086319,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B56340035124164,,,,,Madiun,Unresolved,Madiun,Madiun,22746128B56340035124164,Kota Madiun | Jawa Timur | 35.77; Madiun | Jawa Timur | 35.19,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B50341569898666,,,,,Magelang,Unresolved,Magelang,Magelang,22746128B50341569898666,Kota Magelang | Jawa Tengah | 33.71; Magelang | Jawa Tengah | 33.08,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B43524249433579,35.20,35.20,35,Jawa Timur,Magetan,Kabupaten,Kabupaten Magetan,Magetan,22746128B43524249433579,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B30313932055345,64.11,64.11,64,Kalimantan Timur,Mahakam Hulu,Kabupaten,Kabupaten Mahakam Hulu,Mahakam Hulu,22746128B30313932055345,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B87647472826371,32.10,32.10,32,Jawa Barat,Majalengka,Kabupaten,Kabupaten Majalengka,Majalengka,22746128B87647472826371,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B56869239776422,76.01,76.01,76,Sulawesi Barat,Majene,Kabupaten,Kabupaten Majene,Majene,22746128B56869239776422,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B56140662064287,53.21,53.21,53,Nusa Tenggara Timur,Malaka,Kabupaten,Kabupaten Malaka,Malaka,22746128B56140662064287,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B8866265958554,,,,,Malang,Unresolved,Malang,Malang,22746128B8866265958554,Kota Malang | Jawa Timur | 35.73; Malang | Jawa Timur | 35.07,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B54632748429230,65.01,65.01,65,Kalimantan Utara,Malinau,Kabupaten,Kabupaten Malinau,Malinau,22746128B54632748429230,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B88480653802061,81.08,81.08,81,Maluku,Maluku Barat Daya,Kabupaten,Kabupaten Maluku Barat Daya,Maluku Barat Daya,22746128B88480653802061,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B41463091507887,81.03,81.03,81,Maluku,Maluku Tengah,Kabupaten,Kabupaten Maluku Tengah,Maluku Tengah,22746128B41463091507887,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B6545713511337,81.02,81.02,81,Maluku,Maluku Tenggara,Kabupaten,Kabupaten Maluku Tenggara,Maluku Tenggara,22746128B6545713511337,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B78864950196660,81.01,81.01,81,Maluku,Maluku Tenggara Barat,Kabupaten,Kabupaten Maluku Tenggara Barat,Maluku Tenggara Barat,22746128B78864950196660,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B65559589019405,76.03,76.03,76,Sulawesi Barat,Mamasa,Kabupaten,Kabupaten Mamasa,Mamasa,22746128B65559589019405,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B39960960221771,94.28,94.28,94,Papua,Mamberamo Raya,Kabupaten,Kabupaten Mamberamo Raya,Mamberamo Raya,22746128B39960960221771,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B2349164731379,94.31,94.31,94,Papua,Mamberamo Tengah,Kabupaten,Kabupaten Mamberamo Tengah,Mamberamo Tengah,22746128B2349164731379,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B65468173429736,76.04,76.04,76,Sulawesi Barat,Mamuju,Kabupaten,Kabupaten Mamuju,Mamuju,22746128B65468173429736,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B49136567123703,76.06,76.06,76,Sulawesi Barat,Mamuju Tengah,Kabupaten,Kabupaten Mamuju Tengah,Mamuju Tengah,22746128B49136567123703,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B5634485200629,76.05,76.05,76,Sulawesi Barat,Mamuju Utara,Kabupaten,Kabupaten Mamuju Utara,Mamuju Utara,22746128B5634485200629,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B80893459197040,12.02,12.02,12,Sumatera Utara,Mandailing Natal,Kabupaten,Kabupaten Mandailing Natal,Mandailing Natal,22746128B80893459197040,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B41361424069199,53.13,53.13,53,Nusa Tenggara Timur,Manggarai,Kabupaten,Kabupaten Manggarai,Manggarai,22746128B41361424069199,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B27819456459641,53.15,53.15,53,Nusa Tenggara Timur,Manggarai Barat,Kabupaten,Kabupaten Manggarai Barat,Manggarai Barat,22746128B27819456459641,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B57997288446056,53.19,53.19,53,Nusa Tenggara Timur,Manggarai Timur,Kabupaten,Kabupaten Manggarai Timur,Manggarai Timur,22746128B57997288446056,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B58641314112332,91.05,91.05,91,Papua Barat,Manokwari,Kabupaten,Kabupaten Manokwari,Manokwari,22746128B58641314112332,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B90822416479405,91.11,91.11,91,Papua Barat,Manokwari Selatan,Kabupaten,Kabupaten Manokwari Selatan,Manokwari Selatan,22746128B90822416479405,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B63262525003276,94.14,94.14,94,Papua,Mappi,Kabupaten,Kabupaten Mappi,Mappi,22746128B63262525003276,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B73491405172020,73.08,73.08,73,Sulawesi Selatan,Maros,Kabupaten,Kabupaten Maros,Maros,22746128B73491405172020,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B44891092584435,91.10,91.10,91,Papua Barat,Maybrat,Kabupaten,Kabupaten Maybrat,Maybrat,22746128B44891092584435,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B3341090541732,61.10,61.10,61,Kalimantan Barat,Melawi,Kabupaten,Kabupaten Melawi,Melawi,22746128B3341090541732,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B13218426778114,61.04,61.04,61,Kalimantan Barat,Mempawah,Kabupaten,Kabupaten Mempawah,Mempawah,22746128B13218426778114,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B71403115718321,15.02,15.02,15,Jambi,Merangin,Kabupaten,Kabupaten Merangin,Merangin,22746128B71403115718321,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B65756496772256,94.01,94.01,94,Papua,Merauke,Kabupaten,Kabupaten Merauke,Merauke,22746128B65756496772256,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B5734020897269,18.11,18.11,18,Lampung,Mesuji,Kabupaten,Kabupaten Mesuji,Mesuji,22746128B5734020897269,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B99426029309213,94.12,94.12,94,Papua,Mimika,Kabupaten,Kabupaten Mimika,Mimika,22746128B99426029309213,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B63895215577583,71.02,71.02,71,Sulawesi Utara,Minahasa,Kabupaten,Kabupaten Minahasa,Minahasa,22746128B63895215577583,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B98133955192071,71.05,71.05,71,Sulawesi Utara,Minahasa Selatan,Kabupaten,Kabupaten Minahasa Selatan,Minahasa Selatan,22746128B98133955192071,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B38105670760260,71.09,71.09,71,Sulawesi Utara,Minahasa Tenggara,Kabupaten,Kabupaten Minahasa Tenggara,Minahasa Tenggara,22746128B38105670760260,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B90516172699691,71.06,71.06,71,Sulawesi Utara,Minahasa Utara,Kabupaten,Kabupaten Minahasa Utara,Minahasa Utara,22746128B90516172699691,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B795310620233,,,,,Mojokerto,Unresolved,Mojokerto,Mojokerto,22746128B795310620233,Kota Mojokerto | Jawa Timur | 35.76; Mojokerto | Jawa Timur | 35.16,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B26432903559283,72.03,72.03,72,Sulawesi Tengah,Morowali,Kabupaten,Kabupaten Morowali,Morowali,22746128B26432903559283,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B96188894812390,72.12,72.12,72,Sulawesi Tengah,Morowali Utara,Kabupaten,Kabupaten Morowali Utara,Morowali Utara,22746128B96188894812390,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B32446581498560,16.03,16.03,16,Sumatera Selatan,Muara Enim,Kabupaten,Kabupaten Muara Enim,Muara Enim,22746128B32446581498560,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B29274337249674,15.05,15.05,15,Jambi,Muaro Jambi,Kabupaten,Kabupaten Muaro Jambi,Muaro Jambi,22746128B29274337249674,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B39825953538573,17.06,17.06,17,Bengkulu,Mukomuko,Kabupaten,Kabupaten Mukomuko,Mukomuko,22746128B39825953538573,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B70372019871554,74.02,74.02,74,Sulawesi Tenggara,Muna,Kabupaten,Kabupaten Muna,Muna,22746128B70372019871554,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B23924471266348,74.13,74.13,74,Sulawesi Tenggara,Muna Barat,Kabupaten,Kabupaten Muna Barat,Muna Barat,22746128B23924471266348,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B54866510421393,62.13,62.13,62,Kalimantan Tengah,Murung Raya,Kabupaten,Kabupaten Murung Raya,Murung Raya,22746128B54866510421393,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B84212736337013,16.06,16.06,16,Sumatera Selatan,Musi Banyuasin,Kabupaten,Kabupaten Musi Banyuasin,Musi Banyuasin,22746128B84212736337013,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B56500782521831,16.05,16.05,16,Sumatera Selatan,Musi Rawas,Kabupaten,Kabupaten Musi Rawas,Musi Rawas,22746128B56500782521831,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B26074251210079,16.13,16.13,16,Sumatera Selatan,Musi Rawas Utara,Kabupaten,Kabupaten Musi Rawas Utara,Musi Rawas Utara,22746128B26074251210079,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B29146649309875,94.04,94.04,94,Papua,Nabire,Kabupaten,Kabupaten Nabire,Nabire,22746128B29146649309875,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B8237986094994,11.15,11.15,11,Aceh,Nagan Raya,Kabupaten,Kabupaten Nagan Raya,Nagan Raya,22746128B8237986094994,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B97494513966687,53.18,53.18,53,Nusa Tenggara Timur,Nagekeo,Kabupaten,Kabupaten Nagekeo,Nagekeo,22746128B97494513966687,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B6637644559706,21.03,21.03,21,Kepulauan Riau,Natuna,Kabupaten,Kabupaten Natuna,Natuna,22746128B6637644559706,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B7624163664321,94.29,94.29,94,Papua,Nduga,Kabupaten,Kabupaten Nduga,Nduga,22746128B7624163664321,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B33181363193361,53.12,53.12,53,Nusa Tenggara Timur,Ngada,Kabupaten,Kabupaten Ngada,Ngada,22746128B33181363193361,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B46559606025688,35.18,35.18,35,Jawa Timur,Nganjuk,Kabupaten,Kabupaten Nganjuk,Nganjuk,22746128B46559606025688,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B17210029520680,35.21,35.21,35,Jawa Timur,Ngawi,Kabupaten,Kabupaten Ngawi,Ngawi,22746128B17210029520680,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B114560941686,12.01,12.01,12,Sumatera Utara,Nias,Kabupaten,Kabupaten Nias,Nias,22746128B114560941686,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B23007358779926,12.25,12.25,12,Sumatera Utara,Nias Barat,Kabupaten,Kabupaten Nias Barat,Nias Barat,22746128B23007358779926,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B70987165350034,12.14,12.14,12,Sumatera Utara,Nias Selatan,Kabupaten,Kabupaten Nias Selatan,Nias Selatan,22746128B70987165350034,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B50601239773602,12.24,12.24,12,Sumatera Utara,Nias Utara,Kabupaten,Kabupaten Nias Utara,Nias Utara,22746128B50601239773602,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B24707766174966,65.04,65.04,65,Kalimantan Utara,Nunukan,Kabupaten,Kabupaten Nunukan,Nunukan,22746128B24707766174966,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B50783491652131,16.10,16.10,16,Sumatera Selatan,Ogan Ilir,Kabupaten,Kabupaten Ogan Ilir,Ogan Ilir,22746128B50783491652131,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B6554957987252,16.02,16.02,16,Sumatera Selatan,Ogan Komering Ilir,Kabupaten,Kabupaten Ogan Komering Ilir,Ogan Komering Ilir,22746128B6554957987252,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B55651065226017,16.01,16.01,16,Sumatera Selatan,Ogan Komering Ulu,Kabupaten,Kabupaten Ogan Komering Ulu,Ogan Komering Ulu,22746128B55651065226017,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B38683854456350,16.08,16.08,16,Sumatera Selatan,Ogan Komering Ulu Selatan,Kabupaten,Kabupaten Ogan Komering Ulu Selatan,Ogan Komering Ulu Selatan,22746128B38683854456350,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B29719145941035,16.09,16.09,16,Sumatera Selatan,Ogan Komering Ulu Timur,Kabupaten,Kabupaten Ogan Komering Ulu Timur,Ogan Komering Ulu Timur,22746128B29719145941035,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B46377021687256,35.01,35.01,35,Jawa Timur,Pacitan,Kabupaten,Kabupaten Pacitan,Pacitan,22746128B46377021687256,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B18337582481574,12.21,12.21,12,Sumatera Utara,Padang Lawas,Kabupaten,Kabupaten Padang Lawas,Padang Lawas,22746128B18337582481574,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B6160471216736,12.20,12.20,12,Sumatera Utara,Padang Lawas Utara,Kabupaten,Kabupaten Padang Lawas Utara,Padang Lawas Utara,22746128B6160471216736,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B3683779023382,13.06,13.06,13,Sumatera Barat,Padang Pariaman,Kabupaten,Kabupaten Padang Pariaman,Padang Pariaman,22746128B3683779023382,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B12751431115951,12.16,12.16,12,Sumatera Utara,Pakpak Bharat,Kabupaten,Kabupaten Pakpak Bharat,Pakpak Bharat,22746128B12751431115951,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B37926964335633,35.28,35.28,35,Jawa Timur,Pamekasan,Kabupaten,Kabupaten Pamekasan,Pamekasan,22746128B37926964335633,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B79755996911998,36.01,36.01,36,Banten,Pandeglang,Kabupaten,Kabupaten Pandeglang,Pandeglang,22746128B79755996911998,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B59857718615465,32.18,32.18,32,Jawa Barat,Pangandaran,Kabupaten,Kabupaten Pangandaran,Pangandaran,22746128B59857718615465,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B84288456023840,73.09,73.09,73,Sulawesi Selatan,Pangkajene Dan Kepulauan,Kabupaten,Kabupaten Pangkajene Dan Kepulauan,Pangkajene Dan Kepulauan,22746128B84288456023840,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B72382312298600,94.10,94.10,94,Papua,Paniai,Kabupaten,Kabupaten Paniai,Paniai,22746128B72382312298600,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B5854376167403,72.08,72.08,72,Sulawesi Tengah,Parigi Moutong,Kabupaten,Kabupaten Parigi Moutong,Parigi Moutong,22746128B5854376167403,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B82897046958257,13.09,13.09,13,Sumatera Barat,Pasaman,Kabupaten,Kabupaten Pasaman,Pasaman,22746128B82897046958257,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B95220206981522,13.12,13.12,13,Sumatera Barat,Pasaman Barat,Kabupaten,Kabupaten Pasaman Barat,Pasaman Barat,22746128B95220206981522,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B17746000623405,64.01,64.01,64,Kalimantan Timur,Paser,Kabupaten,Kabupaten Paser,Paser,22746128B17746000623405,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B81373906315979,,,,,Pasuruan,Unresolved,Pasuruan,Pasuruan,22746128B81373906315979,Kota Pasuruan | Jawa Timur | 35.75; Pasuruan | Jawa Timur | 35.14,unresolved,yes,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.
gb-22746128B37789509782125,33.18,33.18,33,Jawa Tengah,Pati,Kabupaten,Kabupaten Pati,Pati,22746128B37789509782125,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B30560862468368,91.12,91.12,91,Papua Barat,Pegunungan Arfak,Kabupaten,Kabupaten Pegunungan Arfak,Pegunungan Arfak,22746128B30560862468368,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B40289792856685,94.17,94.17,94,Papua,Pegunungan Bintang,Kabupaten,Kabupaten Pegunungan Bintang,Pegunungan Bintang,22746128B40289792856685,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
